step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
92,CASH_IN,2985.698556599473,C884878809,9914.233359738284,6928.534803138811,C664083039,76628.76432926378,79614.46288586325,0,0
54,DEBIT,11587.285240653433,C919123626,129667.27238539595,118079.98714474251,C165241413,242453.27654031463,254040.56178096807,0,0
87,CASH_OUT,13726.392705635732,C615207984,41087.27118484613,27360.8784792104,C237321509,268085.2531025599,281811.64580819564,0,0
96,TRANSFER,10348.439861519895,C802048152,158440.15415535792,148091.714293838,C519562592,214373.58697377227,224722.02683529217,0,0
97,PAYMENT,22715.116367067025,C620863179,17875.626070663027,0.0,M860261238,1142441.8274616804,1165156.9438287474,0,0
1,CASH_IN,10935.482211382565,C651304616,77547.52437479784,66612.04216341527,C638089622,406028.5291740956,416964.0113854782,0,0
19,CASH_OUT,65109.16981713345,C432778182,70942.64320900639,5833.47339187294,C737277257,107933.81877541546,173042.9885925489,0,0
2,TRANSFER,18299.723113213284,C666269119,10571.001069033808,0.0,C155532600,79195.07216895724,97494.79528217053,0,0
53,CASH_OUT,32960.89023665168,C572951996,45150.82492371013,12189.934687058456,C396762221,181689.1905528129,214650.08078946458,0,0
44,TRANSFER,535233.421676683,C467153163,8856.383245805653,0.0,C242336334,340350.4861600569,342676.6936327031,1,1
90,DEBIT,10136.425437020544,C530029038,62500.32470751055,52363.89927049,C689020411,129002.29323694845,139138.71867396898,0,0
32,DEBIT,8225.0120786953,C771137360,185090.1751415873,176865.163062892,C311503095,267647.6413161273,275872.6533948226,0,0
70,DEBIT,16865.340913986674,C115960516,31499.12818634243,14633.787272355756,C846210083,3869.19437506057,20734.535289047246,0,0
32,TRANSFER,39491.967412293816,C252582526,144758.26486603206,105266.29745373824,C685770808,520306.3636112053,559798.3310234991,0,0
68,CASH_OUT,1641.539065376037,C145517581,20263.947353858814,18622.408288482777,C409003006,297297.8505591468,298939.3896245228,0,0
55,PAYMENT,1516.8626508930788,C264069423,112004.51221500158,110487.6495641085,M453924349,100237.80332944794,101754.66598034101,0,0
75,CASH_IN,37994.80571038814,C241191376,247144.64453237213,209149.83882198398,C499904199,96905.66492173779,134900.47063212591,0,0
56,DEBIT,4796.731216502829,C220509986,39145.582038168104,34348.85082166528,C425830914,21714.64701672135,26511.378233224175,0,0
17,DEBIT,22107.83452968246,C691101046,230670.9969498176,208563.16242013514,C145558541,338731.06528884504,360838.8998185275,0,0
38,CASH_OUT,15666.105096859968,C792466240,70404.82347907122,54738.71838221125,C163129040,292746.99944686884,308413.1045437288,0,0
24,CASH_OUT,35792.49026198844,C331299386,38097.514995177786,2305.024733189348,C579563809,198985.47728256305,234777.96754455147,0,0
69,TRANSFER,2682.660180577972,C180732913,226826.32357372684,224143.66339314886,C964438597,21396.025781165885,24078.685961743857,0,0
98,TRANSFER,2790.2526751598984,C274071793,3256.1691175713163,465.91644241141785,C117288429,60854.823291408014,63645.075966567914,0,0
70,DEBIT,16285.511420557985,C915128014,2841.886902336111,0.0,C238926770,122835.58450933822,139121.0959298962,0,0
86,CASH_OUT,58526.1606389959,C407994363,91586.48330977482,33060.32267077892,C751311080,61841.60546873399,120367.7661077299,0,0
11,PAYMENT,10732.79199825515,C902610066,159332.20598604906,148599.4139877939,M733755239,113823.0259344458,124555.81793270096,0,0
16,CASH_IN,7928.478414539465,C287091698,139249.87986498314,131321.4014504437,C902303516,51225.70996794129,59154.18838248076,0,0
97,CASH_OUT,18673.1090640023,C428839721,8280.514833266485,0.0,C634296017,86033.6990716666,104706.8081356689,0,0
73,CASH_OUT,53323.78478496701,C896598674,300076.8806289592,246753.0958439922,C274402279,211281.2554199476,264605.04020491464,0,0
59,TRANSFER,36281.24865745492,C617113894,121423.70945054786,85142.46079309293,C870340143,445794.59877244005,482075.84742989496,0,0
70,CASH_IN,108010.84878319377,C627378611,297812.91954098974,189802.07075779597,C229333085,97236.58012070633,205247.4289039001,0,0
80,DEBIT,466.54302855875096,C765409547,39913.1844091108,39446.64138055205,C474173812,235471.5179220638,235938.06095062254,0,0
93,CASH_OUT,2405.0076483282946,C380472914,118397.12686526118,115992.11921693289,C274030030,28957.31883227467,31362.326480602962,0,0
3,DEBIT,18814.895218229813,C658803886,196567.5428726009,177752.64765437107,C719122575,155661.7170251865,174476.6122434163,0,0
20,CASH_OUT,34370.12015245871,C186310603,47878.48284171058,13508.362689251873,C770568120,509452.3287310128,543822.4488834715,0,0
59,DEBIT,6726.290643713478,C711599485,334841.28845744673,328114.99781373324,C733603552,5666.686381125783,12392.97702483926,0,0
36,CASH_IN,5477.986840692606,C747459659,30787.49719541876,25309.510354726153,C495303561,62274.05013638378,67752.0369770764,0,0
19,TRANSFER,30936.99003596211,C713256273,37923.264660300236,6986.274624338126,C844819090,28426.462643577648,59363.452679539754,0,0
90,CASH_IN,1170.6740174359165,C866878704,252984.4309890772,251813.75697164127,C855877873,152337.2365107114,153507.91052814733,0,0
67,PAYMENT,9231.120298740585,C534329394,349527.99498792284,340296.87468918227,M443416642,227663.52142522228,236894.64172396285,0,0
19,TRANSFER,14106.672945233455,C105646319,33574.65476243884,19467.981817205386,C961181827,11903.125708781934,26009.798654015387,0,0
20,CASH_IN,16445.466158460247,C581944874,14663.40468772618,0.0,C930486090,14575.313651141363,31020.779809601612,0,0
96,PAYMENT,26094.34759669892,C543033633,142318.82877377825,116224.48117707933,M696519144,407474.50506524026,433568.85266193916,0,0
71,CASH_OUT,8775.316046155374,C414082031,265448.95239522227,256673.6363490669,C990321824,121846.9411838488,130622.25723000418,0,0
52,CASH_OUT,18980.305431516557,C233034032,91807.64345472617,72827.33802320962,C410068507,124333.41150162056,143313.71693313713,0,0
33,DEBIT,17617.636028204804,C918356881,100654.08599776404,83036.44996955924,C840665823,578564.3732415584,596182.0092697632,0,0
40,TRANSFER,15874.482495875951,C601081724,143945.6070106567,128071.12451478075,C157573240,77194.15574410139,93068.63823997734,0,0
39,CASH_OUT,20469.892608348655,C299738044,16615.47296530865,0.0,C501114063,454651.1799906603,475121.0725990089,0,0
82,TRANSFER,6017.220125269065,C963158108,362943.751707782,356926.5315825129,C462784776,731900.9848476759,737918.2049729449,0,0
1,CASH_OUT,1778.9482300862205,C892078444,45307.47503154678,43528.52680146056,C923866058,55333.70830363954,57112.65653372576,0,0
11,CASH_OUT,571894.8701670379,C897525508,98950.79399513433,0.0,C755079301,144325.3189856141,146875.44035381617,1,1
92,CASH_IN,5097.070673411042,C746171608,63227.03938338581,58129.96870997477,C768117370,152866.84273495016,157963.9134083612,0,0
57,DEBIT,13880.862599662876,C811563287,63145.20350453002,49264.340904867146,C439869488,402234.16645398043,416115.0290536433,0,0
89,PAYMENT,36717.04980823026,C164817087,121316.28104356276,84599.2312353325,M107492427,72454.7278800417,109171.77768827195,0,0
50,CASH_OUT,24175.865287627585,C868958778,523296.02191241225,499120.1566247847,C239923093,319939.5438538548,344115.4091414824,0,0
23,PAYMENT,31131.79202001936,C403053093,107604.83317540033,76473.04115538097,M630516143,708142.870627308,739274.6626473274,0,0
31,PAYMENT,8655.700070949408,C453157024,158016.6197867868,149360.91971583737,M734929636,366937.55201714113,375593.2520880905,0,0
94,TRANSFER,10382.24191785453,C926027017,2800.454969817836,0.0,C666461844,479687.7076728562,490069.94959071075,0,0
42,CASH_OUT,10017.00980072791,C996652964,166298.3051188603,156281.29531813238,C742517024,246443.209337368,256460.2191380959,0,0
99,PAYMENT,4270.725655639493,C342318331,35664.04899155607,31393.323335916575,M195565264,468589.2726435865,472859.998299226,0,0
7,CASH_IN,1273.4111848809473,C502038240,13547.825228043206,12274.414043162258,C426304439,36028.938062159286,37302.349247040234,0,0
16,PAYMENT,17886.699839369223,C175636438,12028.701412415407,0.0,M397719964,249210.10004965682,267096.79988902604,0,0
90,CASH_IN,90605.10200782091,C174494969,113904.31539694547,23299.21338912456,C277394228,263262.1544897655,353867.25649758644,0,0
60,CASH_OUT,281059.0783944073,C567186301,603932.6279434654,0.0,C720295975,115671.39365345339,119331.73809096206,1,1
2,PAYMENT,966.194117400638,C726706698,109719.85835389677,108753.66423649613,M351625673,16619.474945291448,17585.669062692086,0,0
1,DEBIT,30250.02552319278,C751976471,30428.33137477489,178.30585158211034,C327618577,194807.1409734615,225057.16649665427,0,0
48,TRANSFER,5832.720788942033,C910711494,22728.457729308684,16895.736940366653,C831309230,10655.010632983163,16487.731421925197,0,0
12,CASH_IN,35407.27542606882,C310683505,74645.74535093192,39238.46992486309,C254264819,96383.66439679921,131790.93982286804,0,0
69,TRANSFER,24353.637696472066,C370654996,6725.078196792024,0.0,C862330380,100066.25286310975,124419.89055958182,0,0
37,TRANSFER,679154.5190097896,C686394771,50971.09667722933,0.0,M594138813,1366623.918123696,1424888.7945962285,1,1
32,CASH_OUT,10526.3229721533,C848886772,109731.7838847255,99205.4609125722,C739770697,71278.43499264683,81804.75796480013,0,0
9,CASH_OUT,21702.403101710363,C367501321,343152.0798629211,321449.6767612107,C324288863,343464.6981469691,365167.10124867945,0,0
99,CASH_OUT,584512.050628602,C167047128,55452.23153957798,0.0,C252434536,10927.49920418893,23441.84182791858,1,1
19,CASH_IN,19926.89228505769,C109013678,22342.35160098014,2415.4593159224496,C226628012,150904.96095128727,170831.85323634496,0,0
48,CASH_OUT,11952.160094673745,C393335011,170025.14359184896,158072.9834971752,C892202645,153872.50509552134,165824.66519019508,0,0
80,CASH_OUT,190182.2813535826,C979994607,136335.75323747587,0.0,C627547574,198175.83868590283,202366.5161001074,1,0
3,TRANSFER,14191.361603312203,C606898350,196400.00057626938,182208.63897295718,C602095170,332151.7186918989,346343.0802952111,0,0
20,DEBIT,15050.295498162755,C639400107,24171.33165144616,9121.036153283403,C756652576,287032.54631691537,302082.8418150781,0,0
24,DEBIT,33288.2883320009,C450856935,51891.18894159487,18602.90060959397,C507121482,286265.1474775721,319553.435809573,0,0
54,TRANSFER,351194.31598559965,C879526385,399293.1464420761,0.0,C290552237,113230.29684253976,139840.14311296982,1,1
33,DEBIT,21810.48288803956,C331502525,17202.552702000823,0.0,C940847689,260002.40377108773,281812.8866591273,0,0
24,PAYMENT,2416.936035893419,C165401572,111306.87388857386,108889.93785268044,M756348390,135185.54510119624,137602.48113708966,0,0
75,TRANSFER,25513.38279484294,C455833921,27073.903517921237,1560.520723078298,C882895862,13859.550379867062,39372.93317471,0,0
72,CASH_IN,13885.153591711754,C655686859,69346.52437017526,55461.370778463504,C102453664,441785.76987719256,455670.92346890434,0,0
36,TRANSFER,822521.2095711252,C591387257,161198.93936741832,0.0,C901898681,441752.12351271097,486667.23643060785,1,1
38,CASH_OUT,50492.33241896302,C147282563,67057.59434344179,16565.261924478764,C551960974,77980.98895668845,128473.32137565147,0,0
84,CASH_IN,1144.7213911877814,C801134614,163722.89985631485,162578.17846512707,C248843801,490455.25787852216,491599.97926970996,0,0
99,CASH_OUT,34377.38038527837,C760026124,55570.95118962903,21193.57080435066,C863026314,283750.3196819837,318127.70006726205,0,0
89,CASH_IN,778.5262962158388,C599482014,734305.5876807095,733527.0613844937,C391136127,102432.38019136865,103210.90648758449,0,0
99,DEBIT,9161.05727661622,C620286223,57239.652459484234,48078.59518286801,C237784997,80545.45141658309,89706.50869319931,0,0
25,TRANSFER,15640.825561171361,C766406184,16178.917070453788,538.0915092824271,C357706010,738920.7564613787,754561.58202255,0,0
93,PAYMENT,3215.741347991925,C126145753,51394.63475785002,48178.893409858094,M556260853,249394.8254210918,252610.56676908373,0,0
18,CASH_IN,27443.14516713594,C429309403,135709.7506479225,108266.60548078657,C633347974,95223.64258046626,122666.7877476022,0,0
82,CASH_OUT,122956.83815834184,C133767168,188346.5353523292,0.0,C344019072,205435.45759079017,205613.2535973585,1,0
66,CASH_OUT,3702.8621525955837,C427573870,61637.74524938516,57934.88309678958,C314335689,169505.13681818274,173207.99897077834,0,0
54,DEBIT,17397.991672629305,C282641892,90257.72949944671,72859.7378268174,C671026452,148694.514052716,166092.5057253453,0,0
35,CASH_OUT,25072.38998350803,C937369462,186362.11736242162,161289.72737891358,C339965774,206959.62404378524,232032.01402729328,0,0
80,CASH_OUT,49702.47844172475,C829057719,167957.16844916678,118254.69000744203,C346413981,154276.3776749613,203978.85611668605,0,0
61,DEBIT,24459.298146241505,C350802865,107213.75733405825,82754.45918781674,C189115741,212720.6752066916,237179.97335293313,0,0
41,PAYMENT,22291.378807833335,C644853441,168754.59741014527,146463.21860231194,M924601607,476257.6245053256,498549.003313159,0,0
33,CASH_OUT,10038.767984015738,C276403491,85781.1370351382,75742.36905112247,C544297687,1000086.5478803007,1010125.3158643164,0,0
68,CASH_OUT,35.705022165520575,C236246094,465.9005254892554,430.19550332373484,C112664146,247083.66342303721,247119.36844520274,0,0
33,CASH_IN,2570.2872744784318,C166207637,4214.243300121179,1643.9560256427476,C519035394,525720.6774965455,528290.964771024,0,0
14,DEBIT,15305.2072737393,C390063979,390248.85649158276,374943.6492178435,C750610742,390964.3029544422,406269.5102281815,0,0
21,TRANSFER,22496.596505706126,C387163580,15664.450248951709,0.0,C286917774,69922.10487177098,92418.7013774771,0,0
48,PAYMENT,10816.746289457897,C276970929,51838.144526576965,41021.398237119065,M746776355,540338.0428815376,551154.7891709955,0,0
20,PAYMENT,26247.02690124477,C317010783,271524.51479159424,245277.48789034947,M746157317,14688.192788121094,40935.21968936587,0,0
8,DEBIT,14767.130058001912,C356660794,21696.205212435816,6929.075154433904,C659913513,80072.17767893139,94839.3077369333,0,0
7,CASH_IN,1551.4267692102353,C742842643,185656.2629965201,184104.83622730986,C553923889,204299.66023732952,205851.08700653975,0,0
67,CASH_IN,4274.26666494795,C565142435,170521.98283661657,166247.71617166864,C528951663,149696.2290290105,153970.49569395842,0,0
17,DEBIT,36661.40718169221,C468689760,429252.6357997886,392591.2286180964,C409721233,156357.38430305556,193018.79148474778,0,0
33,CASH_IN,25823.33893275539,C851052017,33084.26794626854,7260.929013513152,C276779493,316840.1430959753,342663.4820287307,0,0
48,PAYMENT,45040.61407521523,C620284397,37881.15249124147,0.0,M900667346,43308.99455111852,88349.60862633375,0,0
76,PAYMENT,2511.227276081484,C267019650,233178.73696935756,230667.50969327608,M642730736,804317.4685937181,806828.6958697996,0,0
59,TRANSFER,92563.49983238925,C839672046,26667.63250149506,0.0,C939241245,115057.97701561659,207621.47684800584,0,0
86,DEBIT,4709.4324075324985,C858490714,79385.40014436256,74675.96773683006,C999326412,598520.4945213245,603229.926928857,0,0
22,CASH_OUT,246.99617538341684,C152530820,122876.06986915805,122629.07369377463,C494421030,96614.81191554765,96861.80809093107,0,0
30,CASH_OUT,119232.11394875938,C303658362,31729.523966543667,0.0,C894758771,184153.48187763288,303385.59582639224,0,0
38,TRANSFER,6609.933758786732,C716207262,278730.3583851974,272120.4246264107,C611743883,119680.69453343064,126290.62829221737,0,0
51,TRANSFER,22063.578073750443,C219363925,109570.91510748163,87507.3370337312,C380021217,225362.33432829275,247425.9124020432,0,0
54,CASH_IN,3898.26286562516,C235120290,4828.656468026024,930.3936024008644,C803127610,40576.22785493623,44474.49072056139,0,0
8,TRANSFER,17370.896801554674,C297297781,14587.877304804304,0.0,C578606411,102374.74551381588,119745.64231537055,0,0
27,TRANSFER,46885.431923490076,C882043590,21168.639848023635,0.0,C428935851,14166.29544615045,61051.727369640525,0,0
27,CASH_OUT,7728.578779953889,C507060761,28098.105979571457,20369.52719961757,C396063703,182311.10065220474,190039.67943215862,0,0
98,CASH_IN,22198.650904226815,C523912448,131184.52501271182,108985.874108485,C804357507,657654.2836433582,679852.934547585,0,0
21,TRANSFER,4172.724257235769,C687100882,9314.130275050908,5141.4060178151385,C591674531,9398.723967460493,13571.448224696262,0,0
30,TRANSFER,19615.675967648418,C429463558,43169.82152758012,23554.1455599317,C796041969,215544.4179523408,235160.09391998922,0,0
97,CASH_IN,8213.032006079857,C320463011,242343.52147941504,234130.48947333518,C252247087,298418.0731068672,306631.10511294706,0,0
28,DEBIT,4755.058911216644,C128740939,81343.56464453721,76588.50573332056,C594141008,47932.9618047024,52688.02071591904,0,0
64,CASH_IN,7523.720312460566,C552691155,30856.060514706583,23332.340202246018,C276076080,63786.19967483733,71309.9199872979,0,0
97,CASH_OUT,3950.772108962442,C975884630,314786.52415387816,310835.7520449157,C659624421,45024.37293727249,48975.14504623493,0,0
69,DEBIT,46448.64248072732,C982627224,28013.183664420783,0.0,C510180566,70597.10498065078,117045.74746137811,0,0
61,TRANSFER,512551.7705789649,C874010554,235492.7582516924,0.0,M387650124,23325.316739468046,33458.27789646505,1,1
48,CASH_IN,5638.150770826598,C967317820,129378.69184603184,123740.54107520524,C604715540,92517.55774915034,98155.70851997694,0,0
19,CASH_OUT,11908.926964075745,C281820188,134907.96469408824,122999.0377300125,C938891368,92067.44249154592,103976.36945562167,0,0
